n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n343,n344,n345,n346,n347,n348,n349,n350,n351,n352,n353,n354,n355,n356,n357,n358,n359,n360,n361,n362,n363,n364,n365,n366,n367,n368,n369,n370,n371,n372,n373,n374,n375,n376,n377,n378,n379,n380,n381,n382,n383,n384,n385,n386,n387,n388,n389,1
119.97679,119.97737,119.97737,119.97699,119.978615,119.97732,119.97704,119.97906,119.97716,119.97741,119.97931,119.97833,119.97956,119.97833,119.97833,119.97868,119.97968,119.97978,119.97775,119.979866,119.979904,119.97731,119.97986,119.98079,119.979904,119.97989,119.98092,119.98023,119.97847,119.97732,119.9804,119.97868,119.98007,119.984024,119.9803,119.97824,119.9891,119.98072,119.9891,119.98338,119.97824,119.98486,119.990326,119.99795,119.99553,119.998955,119.97762,119.97846,119.98361,119.97679,119.97679,119.9768,119.97681,119.97685,119.97739,119.9774,119.97749,119.97834,119.97833,119.9776,119.97704,119.977104,119.97921,119.979515,119.97752,119.97761,119.97943,119.97959,119.97961,119.9797,119.9784,119.97972,119.979774,119.977684,119.98053,119.980125,119.977516,119.97786,119.97818,119.97982,119.98014,119.97936,119.98272,119.977394,119.977554,119.97788,119.98068,119.9838,119.98182,119.99708,119.99625,119.990265,120.0
119.98246,119.98292,119.982925,119.98204,119.98401,119.98253,119.98269,119.98431,119.982185,119.982956,119.98443,119.98375,119.98475,119.98373,119.98365,119.98398,119.985,119.98489,119.98324,119.984955,119.98513,119.98301,119.98496,119.98568,119.98513,119.98504,119.98577,119.98537,119.98385,119.98304,119.98539,119.98409,119.985245,119.98821,119.98543,119.983765,119.99181,119.98576,119.99181,119.987854,119.98376,119.98882,119.99283,119.99845,119.99661,119.99921,119.983116,119.9838,119.98794,119.98246,119.98246,119.982475,119.982475,119.982506,119.982925,119.982956,119.98303,119.98384,119.98377,119.98286,119.9827,119.98283,119.98445,119.98465,119.98305,119.98312,119.98454,119.9847,119.98481,119.9849,119.98371,119.98502,119.98507,119.98317,119.98546,119.9853,119.983116,119.98337,119.9836,119.98496,119.98514,119.9845,119.987274,119.98309,119.98324,119.9835,119.98582,119.98806,119.986595,119.997795,119.99717,119.99293,120.0
119.97474,119.97596,119.97598,119.97545,119.977554,119.97575,119.97516,119.97791,119.97558,119.97596,119.97808,119.977196,119.978294,119.97718,119.977066,119.9775,119.978325,119.97867,119.97638,119.97873,119.97849,119.97579,119.97873,119.979805,119.97849,119.97876,119.97989,119.97911,119.9772,119.97584,119.97931,119.97749,119.9788,119.983315,119.978836,119.97701,119.98844,119.97903,119.98844,119.98195,119.977005,119.98367,119.989456,119.99776,119.995026,119.998856,119.97625,119.97719,119.98297,119.97474,119.97474,119.97474,119.974754,119.9748,119.97596,119.97604,119.97613,119.97728,119.97723,119.97612,119.975204,119.97539,119.978065,119.97836,119.97609,119.9762,119.97821,119.97842,119.978386,119.97853,119.97712,119.97835,119.97841,119.9763,119.97946,119.978676,119.976,119.97644,119.97682,119.97871,119.97906,119.978165,119.98156,119.97595,119.97624,119.97662,119.97982,119.98313,119.98009,119.99676,119.99581,119.990036,120.0
119.97884,119.97948,119.97948,119.97979,119.98151,119.98011,119.979065,119.98184,119.97992,119.97952,119.982025,119.98115,119.9822,119.981125,119.98058,119.98131,119.98233,119.98234,119.97992,119.98246,119.982445,119.97936,119.98248,119.98313,119.982445,119.98252,119.98335,119.98279,119.98062,119.97936,119.9829,119.980804,119.98263,119.98614,119.98267,119.98029,119.9905,119.98284,119.9905,119.98525,119.980286,119.986595,119.99143,119.998245,119.996155,119.9991,119.979774,119.98063,119.985725,119.97884,119.97884,119.97885,119.97885,119.978874,119.97949,119.979485,119.9796,119.98128,119.9812,119.98038,119.97905,119.9791,119.98195,119.98218,119.97966,119.979774,119.98214,119.982254,119.98224,119.982315,119.9806,119.98236,119.982414,119.979866,119.98302,119.982574,119.979576,119.97994,119.98027,119.98248,119.98242,119.98159,119.98479,119.97942,119.979614,119.97994,119.98277,119.98592,119.983765,119.99751,119.9968,119.99155,120.0
119.98219,119.98258,119.98258,119.98174,119.98395,119.98209,119.98234,119.9842,119.9819,119.98265,119.984344,119.98358,119.9845,119.98354,119.98342,119.9838,119.98464,119.98467,119.982956,119.98474,119.984825,119.9827,119.98476,119.98546,119.984825,119.984825,119.98556,119.98519,119.9836,119.982704,119.98516,119.98382,119.98507,119.98799,119.9852,119.9835,119.99166,119.98551,119.99166,119.98729,119.9835,119.98847,119.992516,119.998375,119.99641,119.99917,119.98284,119.98355,119.98771,119.98219,119.98219,119.98219,119.9822,119.98221,119.982605,119.98261,119.982704,119.98371,119.983635,119.98248,119.98236,119.982445,119.98427,119.98448,119.98275,119.982834,119.984436,119.98457,119.984535,119.98462,119.983475,119.98473,119.98488,119.9829,119.985245,119.98502,119.98286,119.98314,119.98338,119.98476,119.98489,119.98422,119.986946,119.9828,119.983,119.983246,119.98545,119.98784,119.98619,119.99766,119.996994,119.99267,120.0
119.986664,119.986946,119.986946,119.98611,119.98791,119.986465,119.98673,119.98817,119.98622,119.98696,119.98831,119.98763,119.98842,119.987595,119.98751,119.9878,119.98848,119.98851,119.987175,119.98856,119.98856,119.98683,119.98856,119.9891,119.98856,119.9886,119.98917,119.988785,119.98761,119.98686,119.988846,119.98775,119.98868,119.99105,119.98872,119.98742,119.99387,119.98885,119.99387,119.99061,119.98742,119.99142,119.99453,119.998856,119.997475,119.99942,119.98711,119.987595,119.9908,119.986664,119.98668,119.98668,119.98668,119.98669,119.986946,119.98695,119.98702,119.98776,119.98767,119.98678,119.9867,119.9867,119.98825,119.98837,119.98703,119.98708,119.98836,119.98843,119.988464,119.9885,119.98756,119.9885,119.98852,119.987144,119.98894,119.98865,119.986946,119.987175,119.987404,119.98856,119.98868,119.988174,119.990135,119.98691,119.98707,119.987236,119.989105,119.990906,119.989586,119.99837,119.997894,119.99459,120.0
119.980804,119.9814,119.9814,119.98176,119.98293,119.98196,119.98097,119.983086,119.98186,119.981415,119.98313,119.98272,119.98316,119.9827,119.98224,119.9828,119.983185,119.98355,119.98172,119.98357,119.9833,119.981384,119.98354,119.98439,119.9833,119.98346,119.9844,119.98364,119.98234,119.98143,119.98395,119.982544,119.983475,119.98711,119.98352,119.982155,119.991035,119.983696,119.991035,119.9862,119.98215,119.98739,119.9919,119.99828,119.99621,119.99912,119.98161,119.98232,119.98681,119.980804,119.980804,119.98082,119.98082,119.98084,119.9814,119.98144,119.981514,119.98282,119.98276,119.982155,119.98097,119.98106,119.9832,119.98337,119.9815,119.98156,119.983215,119.98334,119.983185,119.98326,119.98227,119.9832,119.98324,119.981674,119.98408,119.98342,119.98152,119.98182,119.98208,119.98346,119.98378,119.98308,119.98562,119.981514,119.98168,119.98191,119.98427,119.986946,119.98473,119.99754,119.99684,119.99225,120.0
119.97997,119.98042,119.98042,119.97979,119.98116,119.98007,119.98014,119.981544,119.97992,119.98046,119.98182,119.98097,119.98198,119.98097,119.9811,119.98131,119.98211,119.9822,119.98074,119.98222,119.98228,119.9805,119.98221,119.98322,119.98228,119.98221,119.98317,119.98249,119.98136,119.98053,119.982704,119.98163,119.98241,119.9861,119.982574,119.98133,119.99044,119.98291,119.99044,119.985306,119.98133,119.98673,119.99152,119.99822,119.9961,119.99909,119.98064,119.9813,119.98582,119.97997,119.97997,119.97998,119.97998,119.97999,119.98044,119.980446,119.98052,119.98098,119.98097,119.980316,119.98014,119.98025,119.98165,119.98191,119.98055,119.98063,119.9819,119.98202,119.98202,119.98208,119.981186,119.982155,119.98224,119.98068,119.98282,119.98244,119.98063,119.980896,119.98113,119.98215,119.98267,119.98202,119.98479,119.98059,119.98077,119.98103,119.9834,119.985954,119.98384,119.997475,119.99676,119.991684,120.0
119.98233,119.98276,119.98276,119.98156,119.983376,119.981865,119.98249,119.98357,119.98168,119.98278,119.98368,119.983185,119.98385,119.98318,119.983376,119.98351,119.983894,119.98427,119.98303,119.984276,119.98399,119.98276,119.98426,119.985245,119.98399,119.98422,119.98515,119.984474,119.9836,119.98278,119.9847,119.98381,119.984215,119.9878,119.98424,119.983505,119.9916,119.984406,119.9916,119.986595,119.983505,119.98794,119.992256,119.998405,119.99649,119.99918,119.98293,119.98355,119.98755,119.98233,119.98233,119.98233,119.98234,119.98239,119.98277,119.98277,119.98283,119.98325,119.98321,119.9822,119.98249,119.98256,119.983665,119.98393,119.98286,119.98292,119.98381,119.98398,119.98393,119.98403,119.98346,119.98393,119.98401,119.98299,119.984825,119.98413,119.98292,119.98317,119.9834,119.9842,119.98476,119.984184,119.98632,119.98283,119.982994,119.98324,119.98537,119.98766,119.985344,119.99773,119.99708,119.99263,120.0
119.98152,119.981895,119.981895,119.98037,119.9825,119.98083,119.98164,119.98271,119.98053,119.98193,119.982796,119.982285,119.98286,119.98228,119.98252,119.98265,119.98287,119.98342,119.98222,119.98342,119.98293,119.98201,119.983376,119.98448,119.98293,119.98327,119.984314,119.98346,119.982834,119.98202,119.98385,119.983086,119.98313,119.98717,119.98313,119.98278,119.991135,119.98322,119.991135,119.985886,119.98278,119.98723,119.99179,119.99829,119.99621,119.99913,119.9821,119.98275,119.98698,119.98152,119.98152,119.98152,119.98153,119.981544,119.9819,119.98191,119.981995,119.98232,119.98231,119.98123,119.98164,119.98176,119.98286,119.983086,119.98203,119.98212,119.98295,119.98313,119.98292,119.98302,119.98263,119.98287,119.982925,119.98216,119.98397,119.98304,119.982155,119.98242,119.982635,119.98327,119.98398,119.983376,119.9855,119.9821,119.98228,119.98252,119.98477,119.98707,119.98433,119.99754,119.99684,119.99234,120.0
119.98652,119.987045,119.987045,119.98655,119.98837,119.987015,119.98677,119.98855,119.98673,119.987076,119.98861,119.98806,119.988686,119.98801,119.98771,119.98813,119.98874,119.98878,119.98731,119.98885,119.98878,119.98706,119.988884,119.989265,119.98878,119.98891,119.98944,119.98911,119.98776,119.98707,119.98917,119.98793,119.9889,119.991135,119.9889,119.9877,119.993805,119.98897,119.993805,119.99055,119.98769,119.991455,119.99443,119.998795,119.99734,119.99938,119.987236,119.987755,119.99086,119.98652,119.98652,119.98652,119.98653,119.986565,119.98707,119.987076,119.987144,119.988235,119.98813,119.98729,119.98679,119.98689,119.98859,119.98869,119.987144,119.9872,119.98867,119.98875,119.98872,119.98877,119.987724,119.98874,119.98875,119.987274,119.98921,119.988846,119.98717,119.98738,119.98757,119.988884,119.988815,119.98829,119.99039,119.98712,119.98724,119.98749,119.98915,119.99098,119.98955,119.998276,119.99777,119.99461,120.0
119.985664,119.985855,119.985855,119.98471,119.98665,119.98511,119.98573,119.98691,119.98489,119.9859,119.987045,119.986404,119.98719,119.98638,119.98643,119.98665,119.98728,119.98741,119.986115,119.987465,119.98742,119.985886,119.987465,119.98809,119.98742,119.98749,119.98812,119.98769,119.986565,119.98589,119.987785,119.98673,119.98758,119.99017,119.987755,119.98644,119.993256,119.98809,119.993256,119.98982,119.986435,119.99068,119.994064,119.99874,119.997246,119.99935,119.98602,119.98655,119.989944,119.985664,119.985664,119.985664,119.985664,119.98569,119.98588,119.98588,119.98594,119.986496,119.986435,119.98545,119.98571,119.98573,119.98702,119.98721,119.98597,119.986015,119.98715,119.98728,119.987236,119.98731,119.98647,119.98731,119.98738,119.98607,119.98787,119.98761,119.985985,119.9862,119.9864,119.987465,119.98764,119.98712,119.98927,119.98594,119.986084,119.98625,119.988045,119.99004,119.98886,119.9982,119.997696,119.99413,120.0
119.988556,119.988884,119.988884,119.987755,119.989624,119.98817,119.98865,119.98988,119.98791,119.98889,119.99004,119.98936,119.99018,119.989334,119.98937,119.98956,119.99029,119.99017,119.9891,119.99023,119.99037,119.98883,119.99024,119.990685,119.99037,119.9903,119.99072,119.99052,119.989456,119.98883,119.99047,119.989586,119.99047,119.992325,119.99057,119.98938,119.99479,119.990776,119.99479,119.992165,119.98938,119.99288,119.995476,119.99907,119.99796,119.99952,119.98903,119.98945,119.99213,119.988556,119.988556,119.988556,119.98856,119.98857,119.988884,119.9889,119.98895,119.98945,119.98938,119.98852,119.98862,119.98867,119.989944,119.99006,119.988945,119.98899,119.99009,119.990135,119.990204,119.99023,119.9894,119.990326,119.99038,119.98906,119.99054,119.99048,119.98893,119.98911,119.98928,119.99023,119.99033,119.98992,119.99178,119.98891,119.98904,119.989204,119.99062,119.99222,119.99135,119.99867,119.998314,119.99539,120.0
119.99042,119.990814,119.990814,119.990074,119.991066,119.99033,119.99061,119.99122,119.99021,119.990814,119.99124,119.99097,119.99131,119.99097,119.99114,119.99119,119.99133,119.99161,119.99097,119.99161,119.99136,119.99089,119.99158,119.992134,119.99136,119.99153,119.992065,119.99161,119.99128,119.99092,119.99182,119.9914,119.991486,119.99351,119.99149,119.99125,119.995605,119.99158,119.995605,119.99286,119.99125,119.99355,119.99594,119.99918,119.99821,119.99959,119.9909,119.99125,119.99339,119.990425,119.990425,119.990425,119.99043,119.990456,119.990814,119.990814,119.99085,119.99097,119.99097,119.99052,119.99062,119.99071,119.99131,119.99144,119.99087,119.99092,119.991325,119.99144,119.99133,119.99141,119.991196,119.99135,119.99139,119.99094,119.9919,119.99144,119.990944,119.99107,119.99118,119.99154,119.99188,119.991585,119.992645,119.99095,119.991035,119.99115,119.99225,119.99345,119.992065,119.99884,119.99852,119.99608,120.0
119.99012,119.990486,119.990486,119.99026,119.9911,119.990486,119.990326,119.99115,119.99039,119.9905,119.991165,119.99101,119.99122,119.991005,119.990906,119.991104,119.99124,119.99149,119.99065,119.9915,119.991264,119.99057,119.991486,119.99198,119.99125,119.99142,119.99199,119.99144,119.991005,119.990585,119.99175,119.991135,119.99133,119.99341,119.991356,119.99098,119.995445,119.99142,119.995445,119.99255,119.990974,119.99328,119.9957,119.99912,119.99804,119.99955,119.99059,119.99098,119.993256,119.99012,119.99013,119.99013,119.99013,119.99014,119.990486,119.990486,119.99054,119.99106,119.99103,119.99062,119.99037,119.99046,119.9912,119.99135,119.99055,119.99057,119.991234,119.99132,119.99124,119.9913,119.990944,119.991264,119.99129,119.99062,119.9918,119.99131,119.99063,119.99075,119.99087,119.99145,119.99169,119.991356,119.99246,119.99063,119.990715,119.990845,119.99204,119.993324,119.99181,119.99873,119.99836,119.995995,120.0
119.990005,119.99043,119.99043,119.989914,119.99128,119.990265,119.99019,119.991486,119.99009,119.99044,119.99158,119.991066,119.991646,119.99105,119.990906,119.99118,119.99169,119.991714,119.99062,119.99179,119.99173,119.990456,119.99181,119.99209,119.9917,119.991844,119.99222,119.99205,119.990974,119.99047,119.99201,119.9911,119.99192,119.993484,119.99195,119.99089,119.99549,119.99209,119.99549,119.99326,119.99089,119.99385,119.996025,119.99912,119.99809,119.99955,119.99056,119.99097,119.993286,119.990005,119.990005,119.990005,119.99001,119.99003,119.99043,119.99044,119.9905,119.991165,119.991104,119.990486,119.99021,119.99027,119.99156,119.99166,119.99051,119.990555,119.99163,119.99171,119.99166,119.991714,119.99094,119.991714,119.991776,119.99059,119.99205,119.991844,119.99055,119.99071,119.99084,119.99181,119.99175,119.99137,119.99301,119.99051,119.99061,119.99074,119.99205,119.993385,119.9925,119.99875,119.9984,119.99598,120.0
119.990166,119.99062,119.99063,119.99009,119.99112,119.9903,119.99035,119.99122,119.990204,119.99062,119.99123,119.99101,119.99123,119.991005,119.99102,119.99114,119.9912,119.99155,119.9908,119.99156,119.9912,119.99057,119.9915,119.99208,119.99109,119.99143,119.99201,119.99153,119.99111,119.99059,119.99177,119.991234,119.9914,119.99349,119.99148,119.99106,119.99555,119.991684,119.99555,119.99289,119.99105,119.99352,119.99589,119.99916,119.99815,119.999565,119.99073,119.991104,119.993355,119.990166,119.990166,119.990166,119.99017,119.99019,119.99062,119.99065,119.990685,119.991066,119.99103,119.990486,119.99035,119.990425,119.9913,119.99142,119.99068,119.99072,119.99128,119.99136,119.991264,119.99133,119.99106,119.99123,119.99127,119.99077,119.99184,119.991356,119.99067,119.99084,119.99098,119.99143,119.99181,119.991486,119.99261,119.99064,119.99076,119.990906,119.99213,119.99342,119.99211,119.998795,119.99845,119.9961,120.0
119.98898,119.98914,119.98914,119.987785,119.98921,119.98813,119.98906,119.98932,119.987915,119.98917,119.989365,119.98914,119.98936,119.98914,119.98942,119.98944,119.98924,119.989845,119.989296,119.98984,119.98911,119.989296,119.98975,119.99057,119.988655,119.98966,119.99041,119.98978,119.98966,119.98933,119.99008,119.98982,119.989525,119.99221,119.98956,119.989655,119.99463,119.98979,119.99463,119.99127,119.98965,119.99207,119.995,119.998985,119.99777,119.99948,119.98923,119.98961,119.992096,119.98898,119.98898,119.98899,119.98899,119.98901,119.98915,119.98914,119.98918,119.98916,119.98914,119.9884,119.98907,119.98914,119.98941,119.98959,119.989204,119.98924,119.98945,119.98956,119.98942,119.9895,119.9895,119.989265,119.98932,119.989265,119.99019,119.989365,119.98936,119.989456,119.98956,119.98966,119.9903,119.989975,119.99102,119.98937,119.98945,119.98954,119.990814,119.99216,119.99043,119.99854,119.99814,119.99535,120.0
119.98908,119.989235,119.989235,119.988815,119.989365,119.988976,119.98911,119.989395,119.988914,119.989235,119.98937,119.98936,119.989296,119.98936,119.98949,119.98953,119.98901,119.989876,119.98935,119.98986,119.98853,119.989235,119.98974,119.99054,119.98741,119.98956,119.99038,119.98958,119.98963,119.98924,119.99006,119.989746,119.98935,119.99215,119.98935,119.98956,119.99461,119.98962,119.99461,119.99129,119.98955,119.992035,119.99497,119.99897,119.99772,119.99947,119.98929,119.98961,119.992004,119.98908,119.98908,119.9891,119.9891,119.989105,119.989235,119.98924,119.989265,119.98936,119.98936,119.98907,119.989105,119.98913,119.98951,119.98968,119.989265,119.98928,119.989456,119.98957,119.989365,119.989426,119.98954,119.98907,119.98915,119.98932,119.99018,119.98898,119.989296,119.98942,119.989525,119.98962,119.990265,119.989944,119.99089,119.98927,119.98935,119.989456,119.99067,119.99207,119.99036,119.99853,119.99811,119.995255,120.0
